# artes do catalogo de jogos do Astra - titulo -> id do aplicativo + hash do icone
# destilado de https://discord.com/api/v9/applications/detectable
# 10363 entradas - instantaneo de 2026-09-07
# a imagem chega pela API do Astra, nunca direto do CDN do Discord
A Story About My Uncle	457095132119040020	3f48001592d070bc085f0c4acabcb441
A Study in Steampunk: Choice by Gaslight	496524367962832918	3610e66ffe4a1a459a455a735b46bc78
A Taste of the Past	1124354838000582666	f71a2e647c96e7efc35a4bbad2678f5d
A Technician's Nightmare	1261487350249295953	0d447585439b67b2aaa24d78c47bb075
A Tower Full of Cats	1257093327375958108	98b1413098747f6291bd3c64c9364796
A Walk in the Woods	1124355160664195092	0ef0636ee20973b08e223aa5653ac52f
A Way Out	1124354002495230122	a61a97348a77f81d6b9a520137984ced
A Webbing Journey	1395963422537154691	1891a7627cfe698c1c85692d178df7f1
A Webbing Journey Demo	1124360194588164156	e194f8ce8d2d5b430a22537349d2df21
A.R.D. Alien Removal Division	1124355809560776854	eee25ff3dc384fbcbb47f547e5fb2dc0
A.W.O.L.	1124356726431432815	085a9b010045993cecee7ae903b87ad6
Aaero	1124358412474536146	9bc0930eaba0a5089894c737626df2c4
Abalyte	1124358964163915848	ad167b8bdec475ae67c311a2c00ac9e8
Abandon Ship	1124357744644866109	dc270814244983e0076a43c70327d447
ABI-DOS	1361083598870020267	2f85b9d4e15d41633dfb7e2aa2b07ea3
Abiotic Factor	1235757738928111729	75a220f98541732d075e94884fa018c6
Above Snakes	1124356642415329361	dd71fbb2a46d09c5dd397c16e937cfd1
Absconding Zatwor	1292924686191296555	7d8cff216327eee80bec615d322e5ad7
Absolum	1426177539537375343	3420ed7a6f668fb98958641a152ab68d
Absolute Drift	1124354685646680186	b987b5452b2b0d6c22d1533fbc569cd1
Absolver	363430239134547978	e3c14f9a6f3a8a756fba91f9bdb72f1d
Abyss	1369537316162506822	93e1592f49458329e002ecccde2db971
Abyss the Forgotten Past	1124360146852794429	95a1e476b285a54f69fe00668f748778
Abyssus	1405053299887050862	d81f551a277233f38e12e1e4db44a4e1
Abzu	492113873508368403	6f8f0177e25b29b8dffdf673d837bc9c
AC Sailing	1363227722377330800	49017d5d6185de23af2b01e4680dab5b
Academia: School Simulator	1124354269080993873	370e70c39fb54a074b036dbec997560d
Academy Love Saga: Tennis Angels EX	1383159054192349427	38af8d195155609ea2efcc251ad23014
Acceleration of SUGURI 2	1124355188652781738	00a420678456ecd414cfabfae9a2a5f0
Accident	1124358134752886927	e5e18749c8abe1fe3dd5129059f3e52f
Accident: The Pilot	1124352722687250493	b135fac9594fbb690ceb28c8a0cfe387
Accounting	1124354096674131978	8766de611b779156ed7c2973a35a0eed
Accounting+	1124355783673524224	4de77aac4e1ea53a468477da1fa4d830
Ace Attorney Investigations Collection	1287352740112105536	d4a2887c500f2f7249f1146c92fdf9e2
Ace Combat 7: Skies Unknown	1129504507429146734	d92a0f28952ae64736af27e2bbc3c7fd
Ace Combat: Assault Horizon - Enhanced Edition	1124358003953512588	c7d009401c5261fb47dc389b842115f8
Ace of Spades: Battle Builder	1124354005909385298	2909c692790f11af4706d89b21ebe7fc
Aces & Adventures	1207974674336841799	8dff6db6cd3e8ec9e3cb706c73026373
Aces High III	1124360581810499665	7dce2c148f32bba28f4a87fa2aaf6c5b
AChat	1124355650265305220	78cca5a4b9c12ccc69e63a5649f36cf9
Achievement Clicker	1124355600625713192	5be82cf5b561131ed4f441a1db6d476e
Achievement printer part 1	1136343053179822173	baee780db0c700e39646a3c6705b6f8b
Achilles: Legends Untold	1186831474461253702	1b35c033d351078a90d1f4abc2d30598
Achilles: Survivor	1400297107713163324	c709ab3ccc1fb58586496d35643a437d
Acro FS	1124359600829902909	6e234c0a37810787d8441f20d253f83d
Across the Obelisk	1124352441127809135	efae8d34f30fa6d94f23932c08ce393e
Act of Aggression	1124359429832323112	5f624101812e551629a7ac3ed07a9f6a
Acting Lessons	1124354624925749278	4aa5d6af00f70a556d09da0f08432fbd
Action Henk	496524555360403476	d6cda8d57bfc7fbf9f7a2ff7a4a9199f
ACTION SANDBOX	1124359296998723624	c9deef15bc6b3170090cadc04079af02
Action Taimanin	1124352530516820008	f22eaa19ea41872c884fa3b83265402b
Adapt	1124355529922330644	f09188724ded155ecd7cfa597cdd57da
Adolescent Santa Claus	1124358166214365225	2b1a002d15ee8f31318cda443c481257
ADOM: Ancient Domains of Mystery	1124357350741004368	a16a2a3ca5f67877957cb490d07d7a1d
Advent NEON	1124360356018532445	2f41073257be7f5328c47e5a693ce026
AdVenture Capitalist	363413365667921930	6be1313e91da74d981ef33504794b959
Adventure Climb VR	1124355607235932291	0abd476378fe31acd07d398c4b766fcc
AdVenture Communist	451539129973604352	346c0ecfd70a3401480d00a9d95b3b68
Adventure Escape Mysteries	1124357893261635626	10d6a2afc20ee9586e426331ce48543d
Adventure Time: Pirates of the Enchiridion	1361445980989427863	b5b2e7d93066f80eee15a318202ddb69
AdventureQuest 3D	451546156024201217	225eb0d62c095c617e820fef55257b4b
Aegis Defenders	1124353501653385317	f412bf28c95a984a844a14daeaa6f409
Aeon Rivals	496524827050508316	85a273b92e749d751eecd32c87cceb68
Aeons Echo	1277371960627822612	a6564784ee960ed1f57f3ff66f03c3eb
Aeon's End	1378176223150084137	718049645a7d61e376750755a42d8bb4
AER: Memories of Old	425455104632815636	e820d29d1d55590c49359ee554b15755
Aero Tales Online: The World	1124359497096384532	b8f0949b9f7edaa87a3c2fdb85e44326
Aerofly FS 2 Flight Simulator	1124360615398494360	97ecc619af071244b6e1b9677201aef1
Aethermancer	1420892702962356346	5ea80fa5a347aa12908b303f58728a30
After Hours	1273310183925350471	51902619237a7e1be062a82e30288fbc
After Inc.	1398771961873825872	b39cd15149638e00f03b0247efaf26f4
After the Fall	1124355132419756182	a7c29d428476816694c7bd6198554b91
After the Inferno	1124358326508077066	ab0b4655bebb48b2d6804d22b3c2a5c0
Afterbeat	1124355646637232250	99ba65d08927a12800e0af44abd4cb1d
AfterHours	1124353494921523231	f3e33b74decc306bb86c1646ac7f47c0
Afterimage	1215207358096089160	dbdc6809c6fe7c7fa61fa86c3fdb834b
Afterparty	1129505856510246952	3b9e429adefb9851985fd66ef98ce8cf
Against All Odds	1124358710777630840	d73c4061dbde7395dd7d017e4ceab52f
Against the Storm	1124352813355511848	9d8d06336cff0dc83cf7b9de540d715f
Against the Storm Demo	1124358848740864070	ad3935bdb0a10294189ec5f391abd2a3
Agarest: Generations of War	1124358059746152619	1974ac3a120fc6d5b211afecd9c7d69e
Agatha Christie: The ABC Murders	1124359666433020095	a7bcf088a51eaf0d105c5dcdb9d99d25
Age of Advent	1240408468456738866	7f921c3c8333f257ab600eefc852ae2d
Age of Conan	496525141467987991	24699459598d9dda3b5f900817fded92
Age of Conan: Unchained	1124357789477785662	33b396ceb40ca4391114607b0afd69f9
Age of Conquest IV	1124353197423738951	b6a1215b4d8d1e9abe31b55bdfa36576
Age of Darkness: Final Stand	1124353382245740635	f8c1ba552adc3361910ecf77ff1f74c9
Age of Empires II: Definitive Edition	1402418309189603418	18b1d3bea8e201decfb923798300e0ad
Age of Empires II: HD Edition	363413389021675530	672573bb07f96ecc1739457d13291455
Age of Empires III: Complete Collection	425748312143167498	f04efd0f7f11469af7cc28cd3e956fde
Age of Empires III: Definitive Edition	1124351777471484065	0e2aebe0f86323c250fb4f1628186c88
Age of Empires IV	1129504181414273136	2377819076ee18e6f4c339cfb509eb94
Age of Empires IV Technical Stress Test	1221458532101259265	5e738394e07cfff371425ad2d50945e9
Age of Empires: Definitive Edition	1402417022826184864	cc621eee2082d6dd6f9a97f4bf3b1719
Age of Mythology: Extended Edition	427033332065370132	4b555e06487b3aa5a1e3669c87f6db14
Age of Mythology: Retold	1278217547724095560	d150bd34e471347e9df19fcf47f6c409
Age of War	1443451345947328719	0d1423c22af212abf0abaa8a9bd4ed5b
Age of Water	1284604779380604938	4c5b8054f084580ed84cd721f15861ab
Age of Water: The First Voyage	1220779045793431652	4c5b8054f084580ed84cd721f15861ab
Age of Wonders 4	1334668592951590932	23b0655380981fb30ad9b6ca7dabe1e0
Age of Wonders III	468606521433915404	ec745c18a34ac81de3474fa336ca7219
Age of Wonders: Planetfall	1124352568731119786	176892ad34d80a0e8f9042e86868cb6f
Agent 64: Spies Never Die	1124355670955798649	988aeaa9864aaba771b62e988abbb72b
Agent A: A Puzzle In Disguise	1124358278655266917	702ee3902772ae464f573d1e56c42add
Agents of Mayhem	425442005766766592	86aa0692b5ea4b25e9d2f5e91d0e2dd7
Agents: Biohunters	1124358675826491442	77515cd4fc972ed1d770dc222a150ff0
Ages of Conflict: World War Simulator	1402418136422285323	9c0b0e117133d2040dae59451d63e75a
Agrou	1124352526628700181	839ddcde2464f61cbeb2aa0860523504
Aground	1124357087166742539	f2114d069edeb4595a9e562a216032e0
AHEGAL	1160985169109463061	6ae30eb606cda14bf0ed1c2b83aa1385
AI Dungeon	1124357458593329272	bf5f88e20854b2b0e1cc35215fe165c1
AI Image Generator	1138637949496459345	12f5b51fc51a0c14f5007de9dc911241
AI LIMIT	1355270291764281374	07307f490670ff684b8e74b633671ddb
AI War 2	1124356554204926062	0d2449f2f45d651107419c7df04cd5c8
AI War: Fleet Command	496525786468319232	00b72933a814dc6878ca8d17aea038b4
AI: Art Impostor	1124354364736295063	6c82c9a5b8e0caa2cf864c8c2195f63a
AI: The Somnium Files	1124359845009702932	5fba3af4255cf3c1c4dfb4c03ae8f3d7
AI2U: With You 'Til The End	1347962121119338647	878a5039809cb18bfbd38f66f77b0f43
Aim Hero	425778246941016064	ad10788941033b638409d216ebf789a4
Aim Trainer Pro	1134259303486853261	ff4537b388d20a2331abc7948bdd02b7
Aimbeast	1124353932999802900	873214aba277ba85d586919ff3b795a6
Aimlabs	506950362461110273	14793cc1393f167f816642690710d59c
Aimtastic	460092747580309504	72fa6ad4c98ea4a695f9c4054f5cc2df
AIMX	1369548247345139712	3abf3877fdfe3aee29e6f2181b979406
Air Brawl	1124353850132942969	c7d4d2e7cfeeda67c81f6258f0cc4f99
Airborne	1369540857983664128	63c9708cb8cf54e01b2514e92672164a
Airborne Empire	1358380779859607672	629b710750e6926cf1f23e8de4f52e8b
Airborne Kingdom	1124357475701899324	e96077e3967863a0ed987934223da982
Aircar	1124353667575857233	c54f44b843164b61a8abe953542bad6d
Aircraft Carrier Survival	1132840162276167750	c5c770560768aeba1c6f249ce88c16ee
Airline Manager 4	1124353146441957467	30cdc1b8277988cad8de4ffc23e86814
Airline Tycoon Deluxe	1384971095400255498	8d35542c51f22e68fcb5a906ac151dd9
AirMech	448622851386376202	94eb30fe77cc7c8a6fddfd03e5f0ac04
Airport CEO	1129504881976295575	190ae41dfebd19f752a56ecc25220faf
Airport X-Ray Simulator	1362835142040617101	d1030ed9d2344ae7fce7a2da7847334d
AirportSim	1187076972053020712	763ffaf5722283c6f8f625cc72c0f81f
AirportSim Demo	1130122010949861407	d09184cb32995040c4944cdaa4c8d653
Airscape: The Fall of Gravity	1124358139702165574	e56c810c04ec777099e62c0d064c089e
Airships: Conquer the Skies	1124353675113025560	833e88a6e9acacdb24facfca46c926ca
Akane	1124355961646231593	8eedf7d372bc14aaf31321fe1d31c9a6
Akiba's Trip: Undead & Undressed	1124357633239957614	443b27d39e87dde89c68189595ad67c1
AK-xolotl	1172777744942243900	6af328f4b99a409df499393948c6d222
AK-xolotl Demo	1124356754017370222	da0aa72e4ddee62d4b4e43d5f7e3bbef
AL QMRAH RESTAURANT	1289496866186330143	a7782b32cbef613f643efdffa2da8e40
Alan Wake	504423339104796672	273bfc2d59f648f5185783dd9eedad84
Alan Wake's American Nightmare	496526142673649724	c0a7831c1cbc1807cc7b81d4f81f3f21
Alaskan Road Truckers	1165756501676269588	6713212e81612242a17926252a8ba44f
